artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Chuck Berry,Johnny B. Goode,1959,74,0.741,0.534,0.8029999999999999,6.07e-05,0.307,-9.129,0.0743,0.9690000000000001,167.983,161560,blues rock classic rock rock rock-and-roll rockabilly soul
Elvis Presley,Jailhouse Rock,1958,73,0.41,0.647,0.5820000000000001,1.93e-06,0.0715,-9.538,0.0755,0.915,167.396,146480,rock-and-roll rockabilly
Ella Fitzgerald Louis Armstrong,Dream A Little Dream Of Me - Single Version,1957,71,0.9129999999999999,0.44299999999999995,0.10400000000000001,0.0,0.191,-17.042,0.10099999999999999,0.39399999999999996,76.497,185160,adult standards jazz blues swing vocal jazz
Elvis Presley,Hound Dog,1958,69,0.733,0.35700000000000004,0.7559999999999999,0.00505,0.76,-8.492,0.0621,0.95,174.797,136027,rock-and-roll rockabilly
Frank Sinatra,Come Fly With Me - Remastered,1958,69,0.845,0.574,0.33799999999999997,0.0,0.165,-11.376,0.042,0.493,67.008,199093,adult standards easy listening lounge
Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,1958,67,0.8290000000000001,0.746,0.243,1.02e-06,0.0905,-15.134,0.12300000000000001,0.425,118.57799999999999,215747,jazz blues soul soul jazz torch song vocal jazz
Ray Charles,I've Got a Woman,1957,67,0.833,0.556,0.61,2.22e-06,0.258,-4.729,0.213,0.665,199.373,171467,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Frank Sinatra,I've Got You Under My Skin - Remastered 1998,1956,67,0.452,0.585,0.247,8.85e-06,0.107,-12.612,0.04,0.591,127.15,223760,adult standards easy listening lounge
Marty Robbins,Big Iron,1959,67,0.8029999999999999,0.726,0.474,0.0,0.258,-7.834,0.0491,0.57,116.027,235733,cowboy western nashville sound
Bobby Darin,Beyond the Sea,1959,66,0.723,0.521,0.516,0.0,0.257,-7.456,0.0369,0.569,136.483,172480,adult standards brill building pop easy listening lounge rock-and-roll rockabilly soul swing vocal jazz
Louis Armstrong Ella Fitzgerald,Summertime,1958,66,0.9159999999999999,0.172,0.0696,0.00199,0.13699999999999998,-21.295,0.0339,0.10300000000000001,167.97400000000005,298133,adult standards dixieland harlem renaissance jazz trumpet new orleans jazz swing vocal jazz
Frank Sinatra,You Make Me Feel So Young - Remastered 1998,1956,65,0.38299999999999995,0.5770000000000001,0.306,0.0,0.18,-11.559000000000001,0.0427,0.568,125.166,177400,adult standards easy listening lounge
Miles Davis,Blue in Green,1959,65,0.81,0.42100000000000004,0.0161,0.0021,0.0978,-25.358,0.0374,0.16,110.926,337733,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trumpet
The Dave Brubeck Quartet,Take Five,1959,65,0.539,0.45399999999999996,0.26,0.00078,0.0675,-13.193,0.0401,0.598,174.322,324133,bebop contemporary post-bop cool jazz jazz jazz quartet
Little Richard,Tutti Frutti,1957,64,0.7929999999999999,0.555,0.6579999999999999,0.0,0.11800000000000001,-3.866,0.0541,0.937,184.835,144227,hollywood novelty
Nat King Cole,Unforgettable,1954,64,0.92,0.349,0.182,0.0152,0.14300000000000002,-13.507,0.031,0.17800000000000002,136.094,191973,adult standards vocal jazz
Ritchie Valens,La Bamba - Single Version,1959,64,0.787,0.516,0.809,0.000331,0.303,-6.419,0.0545,0.9390000000000001,75.09899999999998,126960,adult standards brill building pop rock-and-roll rockabilly
Buddy Holly,Everyday,1958,64,0.584,0.747,0.21899999999999997,2.57e-05,0.107,-12.562000000000001,0.0371,0.498,135.562,129120,adult standards brill building pop folk rock lounge rock-and-roll rockabilly
Dean Martin,Volare (Nel Blu Di Pinto Di Blu) - Remastered,1958,64,0.88,0.612,0.14400000000000002,0.0,0.203,-12.204,0.0352,0.34299999999999997,128.629,181627,adult standards easy listening lounge vocal jazz
Bobby Day,Rockin' Robin,1958,63,0.298,0.541,0.608,0.0,0.23399999999999999,-13.083,0.106,0.938,171.99200000000005,160080,doo-wop rhythm and blues rock-and-roll rockabilly
Billie Holiday,I'll Be Seeing You,1957,63,0.9890000000000001,0.355,0.0304,0.0555,0.11599999999999999,-20.479,0.0361,0.188,90.495,211533,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
Chet Baker,I Fall In Love Too Easily - Vocal Version,1956,63,0.94,0.532,0.0657,0.00488,0.0946,-19.136,0.0406,0.292,128.607,201440,adult standards bebop cool jazz jazz jazz trumpet vocal jazz
Harry Belafonte,Banana Boat (Day-O),1956,63,0.885,0.797,0.105,0.00011599999999999999,0.10800000000000001,-16.881,0.0969,0.419,122.545,183133,adult standards brill building pop calypso lounge
Little Richard,Long Tall Sally (The Thing),1957,62,0.755,0.474,0.608,0.0,0.0928,-5.138999999999999,0.0825,0.888,184.69400000000002,127427,hollywood novelty
Buddy Holly,Peggy Sue,1958,62,0.9470000000000001,0.6759999999999999,0.424,0.0004940000000000001,0.11900000000000001,-8.132,0.0329,0.493,148.373,150960,adult standards brill building pop folk rock lounge rock-and-roll rockabilly
Billie Holiday,Strange Fruit,1957,62,0.9890000000000001,0.313,0.0437,0.14800000000000002,0.209,-22.627,0.0315,0.0625,100.82700000000001,192867,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
The Platters,Smoke Gets In Your Eyes,1959,62,0.92,0.203,0.295,2.05e-06,0.17300000000000001,-11.155,0.0323,0.285,171.222,160933,adult standards brill building pop doo-wop lounge rock-and-roll rockabilly
Ray Charles,"What'd I Say, Pt. 1 & 2",1959,62,0.8079999999999999,0.54,0.6809999999999999,0.0,0.162,-5.44,0.0508,0.794,88.385,307053,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Miles Davis,So What,1959,62,0.705,0.517,0.151,0.0013599999999999999,0.11599999999999999,-17.266,0.0373,0.21,136.356,562640,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trumpet
Ray Charles,"Hallelujah, I Love Her So",1957,62,0.792,0.696,0.547,0.0,0.155,-5.954,0.16899999999999998,0.623,73.203,155507,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Bobby Darin,Mack the Knife,1959,62,0.76,0.5489999999999999,0.529,0.0,0.20600000000000002,-12.290999999999999,0.10800000000000001,0.46399999999999997,82.755,184333,adult standards brill building pop easy listening lounge rock-and-roll rockabilly soul swing vocal jazz
Marty Robbins,El Paso,1959,62,0.835,0.654,0.452,2.8899999999999998e-05,0.16,-9.709,0.03,0.691,106.662,259307,cowboy western nashville sound
Elvis Presley,Heartbreak Hotel,1958,62,0.84,0.696,0.21,1.62e-06,0.107,-11.922,0.067,0.7170000000000001,93.54299999999999,127560,rock-and-roll rockabilly
Buddy Holly,That'll Be The Day,1958,62,0.467,0.536,0.637,0.0,0.0838,-7.774,0.0343,0.7979999999999999,115.24,150133,adult standards brill building pop folk rock lounge rock-and-roll rockabilly
Chet Baker,My Funny Valentine,1956,61,0.941,0.43799999999999994,0.007559999999999998,0.00643,0.109,-26.44,0.0382,0.27699999999999997,133.32,141133,adult standards bebop cool jazz jazz jazz trumpet vocal jazz
Dion The Belmonts,A Teenager In Love,1959,61,0.6709999999999999,0.555,0.377,0.0,0.128,-9.123,0.0295,0.619,78.986,158253,adult standards brill building pop doo-wop rhythm and blues rock-and-roll rockabilly
Elvis Presley,Blue Suede Shoes,1956,61,0.654,0.557,0.66,1.66e-06,0.138,-7.706,0.055999999999999994,0.9620000000000001,95.25200000000001,119200,rock-and-roll rockabilly
Bill Haley His Comets,(We're Gonna) Rock Around The Clock,1955,61,0.205,0.8109999999999999,0.8590000000000001,3.73e-06,0.0761,-6.317,0.168,0.784,90.686,129893,adult standards brill building pop doo-wop rock-and-roll rockabilly
Elvis Presley,All Shook Up,1958,61,0.8809999999999999,0.624,0.46799999999999997,6.35e-06,0.14400000000000002,-12.162,0.132,0.9520000000000001,74.139,117080,rock-and-roll rockabilly
Elvis Presley,Don't Be Cruel,1958,61,0.856,0.6970000000000001,0.55,3.4399999999999996e-05,0.0907,-11.495999999999999,0.18,0.8440000000000001,84.802,122893,rock-and-roll rockabilly
Dean Martin Dick Stabile And His Orchestra,That's Amore,1954,61,0.782,0.47100000000000003,0.146,0.0,0.0888,-13.6,0.0309,0.595,78.554,190400,adult standards easy listening lounge vocal jazz
Julie London,I'm In The Mood For Love,1955,61,0.963,0.581,0.0543,0.00027400000000000005,0.0968,-14.595,0.0466,0.175,124.185,149827,adult standards easy listening lounge soul swing torch song vocal jazz
The Isley Brothers,"Shout, Pts. 1 & 2",1959,61,0.753,0.489,0.866,0.0,0.8759999999999999,-7.433,0.0933,0.41600000000000004,138.63,268560,classic soul disco funk motown quiet storm soul southern soul
Bobby Darin,Splish Splash,1958,60,0.385,0.645,0.943,0.0,0.37,-1.526,0.0393,0.965,147.768,131720,adult standards brill building pop easy listening lounge rock-and-roll rockabilly soul swing vocal jazz
Chet Baker,It's Always You - Vocal Version,1956,60,0.9229999999999999,0.499,0.0341,5.27e-05,0.131,-22.31,0.0417,0.31,81.735,215467,adult standards bebop cool jazz jazz jazz trumpet vocal jazz
Ritchie Valens,We Belong Together,1959,60,0.872,0.684,0.247,0.000166,0.113,-13.71,0.0281,0.768,106.522,116627,adult standards brill building pop rock-and-roll rockabilly
Frank Sinatra,The Lady Is A Tramp - Remastered,1957,60,0.515,0.551,0.14400000000000002,0.0,0.187,-13.883,0.0392,0.648,128.122,194307,adult standards easy listening lounge
The Flamingos,I Only Have Eyes for You,1959,60,0.9159999999999999,0.552,0.313,0.0017,0.12,-12.41,0.0296,0.303,88.554,202773,brill building pop doo-wop rhythm and blues
Chuck Berry,Roll Over Beethoven,1959,60,0.8370000000000001,0.715,0.797,0.0,0.209,-10.154,0.193,0.841,92.73899999999999,144600,blues rock classic rock rock rock-and-roll rockabilly soul
Billie Holiday,Blue Moon,1956,59,0.982,0.639,0.26899999999999996,0.12,0.141,-11.435,0.0698,0.539,124.866,207827,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
Charles Mingus,Goodbye Pork Pie Hat,1959,59,0.9570000000000001,0.35600000000000004,0.0937,0.096,0.209,-16.64,0.0353,0.278,86.669,342373,avant-garde jazz bebop contemporary post-bop cool jazz electric bass free jazz hard bop jazz jazz double bass jazz fusion
Frank Sinatra,In The Wee Small Hours Of The Morning - Remastered 1998,1955,59,0.856,0.29,0.0874,0.0009570000000000001,0.109,-16.119,0.0346,0.0734,114.99700000000001,180933,adult standards easy listening lounge
Javier Solís,Esclavo y Amo,1958,59,0.866,0.251,0.308,6.18e-05,0.258,-11.544,0.0389,0.287,186.614,177013,bolero latin pop mariachi ranchera
Howlin Wolf,Smokestack Lightnin',1958,59,0.8440000000000001,0.6609999999999999,0.342,0.000128,0.26,-16.361,0.043,0.588,146.118,188400,acoustic blues blues blues rock chicago blues classic rock delta blues harmonica blues memphis blues rock-and-roll soul traditional blues
Dinah Washington,What A Diff'rence A Day Made,1959,58,0.925,0.387,0.11699999999999999,0.000171,0.109,-17.803,0.0299,0.166,93.575,151867,adult standards jazz blues lounge soul swing vocal jazz
Ray Charles,Mess Around,1957,58,0.4370000000000001,0.565,0.9620000000000001,0.0,0.055999999999999994,-2.9810000000000003,0.064,0.9059999999999999,148.808,160227,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Neil Sedaka,Oh! Carol,1959,58,0.63,0.728,0.7340000000000001,3.5600000000000005e-05,0.13699999999999998,-3.234,0.0318,0.965,135.078,135467,adult standards brill building pop bubblegum pop folk rock lounge mellow gold rockabilly soft rock
Fats Domino,Ain't That A Shame,1959,58,0.767,0.486,0.501,7.6e-05,0.0679,-8.57,0.0326,0.9420000000000001,122.89399999999999,152200,adult standards brill building pop louisiana blues lounge new orleans blues piano blues rhythm and blues rock-and-roll rockabilly soul
Judy Garland,Over The Rainbow,1954,58,0.972,0.204,0.161,8.99e-05,0.121,-15.190999999999999,0.0336,0.316,82.009,167467,adult standards hollywood lounge torch song vocal jazz
Billie Holiday,April In Paris,1958,58,0.927,0.496,0.127,7.070000000000001e-05,0.132,-14.210999999999999,0.0382,0.21100000000000002,74.74600000000002,185587,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
Chet Baker,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,1956,58,0.922,0.442,0.033,0.000171,0.151,-23.063000000000002,0.040999999999999995,0.21,103.34,179640,adult standards bebop cool jazz jazz jazz trumpet vocal jazz
Buddy Holly,Rave On,1958,57,0.611,0.5660000000000001,0.711,6.59e-06,0.41700000000000004,-6.5360000000000005,0.0335,0.961,159.629,109960,adult standards brill building pop folk rock lounge rock-and-roll rockabilly
John Coltrane,Blue Train - Remastered 2003,1958,57,0.7979999999999999,0.506,0.493,0.00355,0.307,-7.758999999999999,0.0427,0.584,134.77,644013,bebop contemporary post-bop cool jazz free jazz hard bop jazz jazz saxophone
Johnny Cash,Folsom Prison Blues,1957,57,0.691,0.754,0.54,7.509999999999998e-05,0.0868,-8.326,0.0266,0.79,101.738,168554,arkansas country outlaw country
Bo Diddley,I'm A Man,1958,57,0.33299999999999996,0.513,0.546,0.0,0.17,-15.672,0.0391,0.8340000000000001,85.527,164547,blues blues rock chicago blues classic rock electric blues funk rhythm and blues rock-and-roll rockabilly soul traditional blues
Billie Holiday,Crazy He Calls Me,1958,57,0.8490000000000001,0.483,0.145,3.5000000000000016e-06,0.214,-14.423,0.039,0.284,72.863,185280,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
Bill Evans,Peace Piece,1959,57,0.987,0.46399999999999997,0.0266,0.879,0.0836,-20.338,0.0532,0.0659,132.972,404160,adult standards bebop contemporary post-bop cool jazz jazz jazz fusion jazz piano stride vocal jazz
Ricky Nelson,Lonesome Town,1959,57,0.794,0.40399999999999997,0.193,0.000296,0.10300000000000001,-12.501,0.0305,0.273,77.02600000000002,134040,adult standards brill building pop bubblegum pop folk rock lounge rock-and-roll rockabilly
Claude Debussy Alexis Weissenberg,Claire de lune,1953,57,0.995,0.365,0.01,0.924,0.0584,-25.268,0.0519,0.0364,135.048,347427,classical impressionism post-romantic era
Julie London,Cry Me A River,1955,57,0.9640000000000001,0.495,0.0688,0.00227,0.11199999999999999,-14.927,0.0546,0.162,120.90100000000001,178573,adult standards easy listening lounge soul swing torch song vocal jazz
Ella Fitzgerald,"Bewitched, Bothered, And Bewildered",1956,57,0.971,0.344,0.10800000000000001,0.0,0.0961,-16.631,0.0475,0.263,61.188,423493,adult standards jazz blues swing vocal jazz
The Platters,Twilight Time - Single Version,1958,57,0.747,0.455,0.361,0.0,0.23800000000000002,-12.562000000000001,0.0473,0.285,115.854,168293,adult standards brill building pop doo-wop lounge rock-and-roll rockabilly
Ritchie Valens,Donna - Single Version,1959,56,0.8640000000000001,0.47200000000000003,0.225,0.0,0.111,-12.581,0.0263,0.29,100.29899999999999,150973,adult standards brill building pop rock-and-roll rockabilly
Jackie Wilson,Reet Petite,1958,56,0.447,0.664,0.66,0.0,0.298,-6.526,0.13,0.873,84.345,169240,adult standards brill building pop chicago soul classic soul funk motown quiet storm rhythm and blues rock-and-roll rockabilly soul
Fats Domino,Blueberry Hill,1959,56,0.74,0.489,0.499,0.000236,0.156,-9.702,0.0271,0.8290000000000001,133.341,147880,adult standards brill building pop louisiana blues lounge new orleans blues piano blues rhythm and blues rock-and-roll rockabilly soul
Lou Donaldson,Autumn Nocturne,1958,56,0.9670000000000001,0.539,0.0678,0.168,0.114,-18.039,0.0468,0.263,124.105,294667,
Miles Davis,'Round Midnight,1957,56,0.79,0.495,0.182,0.000368,0.129,-11.116,0.0467,0.203,112.89,355333,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trumpet
Chuck Berry,Maybellene,1959,56,0.735,0.7559999999999999,0.768,0.0,0.182,-10.700999999999999,0.11199999999999999,0.7829999999999999,118.208,143240,blues rock classic rock rock rock-and-roll rockabilly soul
Miles Davis,Flamenco Sketches,1959,56,0.899,0.349,0.0219,0.12,0.0906,-21.065,0.0425,0.22399999999999998,177.92,566133,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trumpet
Thelonious Monk,'Round Midnight,1951,56,0.907,0.542,0.32,0.649,0.0609,-9.975,0.0387,0.20600000000000002,116.648,193840,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz piano vocal jazz
Doris Day Paul Weston And His Orchestra,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),1957,56,0.9209999999999999,0.386,0.125,6.42e-06,0.0919,-17.695,0.0394,0.254,147.721,223373,adult standards easy listening lounge vocal jazz
The Big Bopper,Chantilly Lace,1958,56,0.841,0.489,0.8059999999999999,2.9600000000000005e-05,0.0687,-6.053999999999999,0.0858,0.9440000000000001,172.269,145267,doo-wop rock-and-roll rockabilly
Chet Baker,That Old Feeling,1956,56,0.633,0.643,0.175,4.24e-05,0.14300000000000002,-16.813,0.0391,0.642,78.031,183893,adult standards bebop cool jazz jazz jazz trumpet vocal jazz
Red Garland Paul Chambers Art Taylor,Almost Like Being In Love,1957,56,0.873,0.561,0.34600000000000003,0.39899999999999997,0.10400000000000001,-12.595999999999998,0.0409,0.6970000000000001,93.689,290293,bebop contemporary post-bop cool jazz hard bop jazz jazz piano soul jazz stride vocal jazz
Elvis Presley,"Love Me Tender - From the 20th Century-Fox CinemaScope Production, ""Love Me Tender""",1958,56,0.907,0.396,0.0373,4.41e-05,0.111,-18.642,0.0416,0.302,103.051,161360,rock-and-roll rockabilly
Oscar Peterson,Blue And Sentimental,1956,56,0.977,0.551,0.114,0.8740000000000001,0.141,-24.78,0.0451,0.124,70.141,146093,adult standards bebop big band contemporary post-bop cool jazz hard bop jazz jazz trio soul jazz stride swing vocal jazz
The Chordettes,Mr. Sandman - 1954 #1 Billboard chart hit,1957,56,0.7090000000000001,0.623,0.315,0.0,0.0874,-12.321,0.0475,0.625,110.38,143133,adult standards brill building pop classic girl group doo-wop lounge rock-and-roll vocal harmony group
Patsy Cline,Walkin' After Midnight,1957,56,0.809,0.757,0.196,0.0,0.14,-15.395,0.0386,0.813,90.305,154667,adult standards nashville sound
Julie London,I'm Glad There Is You,1955,55,0.958,0.49,0.0671,0.000968,0.109,-15.671,0.0401,0.166,125.40100000000001,147413,adult standards easy listening lounge soul swing torch song vocal jazz
Billie Holiday,I'll Look Around,1956,55,0.98,0.43799999999999994,0.0865,5.7399999999999986e-05,0.10300000000000001,-16.593,0.0334,0.315,69.804,195587,adult standards harlem renaissance jazz blues lounge soul torch song vocal jazz
Miles Davis,Stella By Starlight,1959,55,0.912,0.485,0.14400000000000002,0.00011399999999999999,0.0965,-12.824000000000002,0.0362,0.24600000000000002,86.14299999999999,284560,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trumpet
Elvis Presley,Blue Moon - Take 9/M,1956,55,0.9520000000000001,0.419,0.1,0.449,0.11199999999999999,-22.829,0.0415,0.256,129.803,162213,rock-and-roll rockabilly
Lester Young Oscar Peterson Trio,There Will Never Be Another You,1959,55,0.978,0.588,0.0387,0.823,0.11599999999999999,-17.944000000000006,0.06,0.342,83.4,205667,bebop big band contemporary post-bop cool jazz hard bop jazz jazz saxophone soul jazz stride swing vocal jazz
Johnny Mathis,Misty,1959,55,0.8759999999999999,0.21600000000000005,0.267,2.7000000000000002e-05,0.109,-13.561,0.0351,0.218,82.098,216573,adult standards brill building pop easy listening lounge mellow gold vocal jazz
Carl Perkins,Blue Suede Shoes,1957,55,0.44799999999999995,0.5479999999999999,0.675,8.53e-05,0.297,-7.318,0.0364,0.965,168.891,134446,rock-and-roll rockabilly
Ritchie Valens,"Come On, Let's Go",1959,55,0.7879999999999999,0.616,0.7240000000000001,3.16e-06,0.128,-8.101,0.042,0.809,81.402,124587,adult standards brill building pop rock-and-roll rockabilly
Louis Prima Sam Butera The Witnesses,Pennies From Heaven,1957,55,0.452,0.515,0.408,0.0,0.0682,-11.96,0.19399999999999998,0.915,185.767,141667,adult standards jump blues lounge soul swing vocal jazz
Ella Fitzgerald,My Romance,1956,55,0.878,0.184,0.292,0.000258,0.34600000000000003,-12.245999999999999,0.0312,0.14300000000000002,75.63,224227,adult standards jazz blues swing vocal jazz
Ella Fitzgerald,Blue Skies,1959,55,0.8370000000000001,0.611,0.285,0.0,0.102,-10.225,0.0682,0.604,79.46300000000002,226360,adult standards jazz blues swing vocal jazz
Javier Solís,En Tu Pelo,1955,55,0.899,0.45799999999999996,0.425,0.0,0.152,-9.229,0.0351,0.818,145.366,180133,bolero latin pop mariachi ranchera
The Beatles,Here Comes The Sun - Remastered 2009,1969,83,0.0339,0.557,0.54,0.00248,0.179,-10.484000000000002,0.0347,0.39399999999999996,129.171,185733,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Creedence Clearwater Revival,Fortunate Son,1969,80,0.201,0.64,0.6629999999999999,0.00806,0.152,-7.516,0.0374,0.6629999999999999,132.77,140773,album rock classic rock country rock rock roots rock southern rock swamp rock
Marvin Gaye Tammi Terrell,Ain't No Mountain High Enough,1967,80,0.43,0.6629999999999999,0.6,0.0,0.184,-10.87,0.032,0.8,129.991,151667,classic soul funk motown northern soul quiet storm soul
Van Morrison,Brown Eyed Girl,1967,80,0.182,0.491,0.583,0.0,0.40700000000000003,-10.964,0.0376,0.907,150.572,183307,classic rock folk folk rock mellow gold rock roots rock singer-songwriter soft rock
The Temptations,My Girl,1965,79,0.635,0.5720000000000001,0.418,0.0,0.0961,-10.738,0.0349,0.6940000000000001,104.566,165000,brill building pop classic soul funk memphis soul motown soul
The Beatles,Come Together - Remastered 2009,1969,78,0.0302,0.5329999999999999,0.376,0.248,0.0926,-11.913,0.0393,0.187,165.007,259947,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Rolling Stones,"Paint It, Black",1966,78,0.0493,0.46399999999999997,0.795,0.00244,0.39899999999999997,-9.267000000000001,0.0926,0.612,158.691,202267,album rock british invasion classic rock rock
Creedence Clearwater Revival,Bad Moon Rising,1969,78,0.0586,0.508,0.774,4.87e-06,0.063,-5.973,0.0321,0.9420000000000001,178.946,141600,album rock classic rock country rock rock roots rock southern rock swamp rock
Neil Diamond,Sweet Caroline,1969,78,0.611,0.529,0.127,0.000109,0.237,-16.066,0.0274,0.578,63.05,203573,adult standards brill building pop folk folk rock mellow gold singer-songwriter soft rock yacht rock
Elvis Presley,Can't Help Falling in Love,1961,78,0.941,0.396,0.293,0.000196,0.105,-14.062000000000001,0.0275,0.34299999999999997,100.307,182360,rock-and-roll rockabilly
Ben E King,Stand by Me,1962,78,0.57,0.65,0.306,7.07e-06,0.0707,-9.443,0.0393,0.605,118.068,180056,adult standards brill building pop motown rock-and-roll soul southern soul
The Mamas The Papas,California Dreamin' - Single Version,1966,77,0.35200000000000004,0.552,0.608,0.0,0.0533,-9.786,0.0345,0.637,112.367,162373,brill building pop bubblegum pop classic rock folk folk rock mellow gold psychedelic rock rock sunshine pop
Jimi Hendrix,All Along the Watchtower,1968,77,0.00255,0.43799999999999994,0.805,5.6899999999999994e-05,0.0842,-6.237,0.0624,0.564,113.25299999999999,240800,acid rock blues rock classic rock psychedelic rock rock
The Beatles,Yesterday - Remastered 2009,1965,77,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,0.315,96.529,125667,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,1965,76,0.0383,0.723,0.863,0.0317,0.128,-7.89,0.0338,0.9309999999999999,136.30200000000002,222813,album rock british invasion classic rock rock
The Rolling Stones,Gimme Shelter,1969,76,0.447,0.634,0.63,0.039,0.17,-8.277000000000001,0.031,0.489,118.62799999999999,270773,album rock british invasion classic rock rock
The Jackson 5,I Want You Back,1969,76,0.305,0.469,0.5379999999999999,0.00011999999999999999,0.37,-13.559000000000001,0.0571,0.8859999999999999,196.605,176333,motown soul
Simon Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",1968,76,0.713,0.606,0.457,2.5300000000000002e-05,0.0747,-14.035,0.0497,0.813,92.03299999999999,244027,classic rock folk folk rock melancholia mellow gold rock
Led Zeppelin,Whole Lotta Love - 1990 Remaster,1969,76,0.0484,0.41200000000000003,0.902,0.131,0.405,-11.6,0.405,0.42200000000000004,89.74,333893,album rock classic rock hard rock rock
The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1968,75,0.518,0.7020000000000001,0.6679999999999999,0.0,0.0588,-9.237,0.214,0.561,116.06299999999999,378147,album rock british invasion classic rock rock
Buffalo Springfield,For What It's Worth,1966,75,0.406,0.653,0.519,0.0209,0.10099999999999999,-10.164,0.0497,0.8220000000000001,98.883,153693,blues rock classic rock country rock folk folk rock mellow gold psychedelic rock rock roots rock soft rock traditional folk
The Beatles,Blackbird - Remastered 2009,1968,75,0.754,0.6859999999999999,0.127,1.4099999999999999e-05,0.0573,-14.360999999999999,0.0342,0.3720000000000001,93.699,138387,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Aretha Franklin,I Say a Little Prayer,1968,75,0.478,0.5920000000000001,0.355,0.0,0.0585,-14.050999999999998,0.0352,0.499,133.032,216773,classic soul jazz blues memphis soul soul southern soul
The Beatles,Twist And Shout - Remastered 2009,1963,74,0.6409999999999999,0.48200000000000004,0.8490000000000001,7.74e-06,0.0414,-9.198,0.0452,0.937,124.631,155227,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Nina Simone,Feeling Good,1965,74,0.8640000000000001,0.39899999999999997,0.326,0.0,0.191,-9.238999999999999,0.0386,0.546,79.206,174000,jazz blues soul soul jazz torch song vocal jazz
Simon Garfunkel,The Sound of Silence - Acoustic Version,1964,74,0.8370000000000001,0.525,0.21600000000000005,0.0,0.107,-13.550999999999998,0.0301,0.32799999999999996,106.76100000000001,185413,classic rock folk folk rock melancholia mellow gold rock
Creedence Clearwater Revival,Down On The Corner,1969,74,0.583,0.858,0.544,0.00109,0.0707,-9.289,0.0751,0.8740000000000001,108.21700000000001,166280,album rock classic rock country rock rock roots rock southern rock swamp rock
The Turtles,Happy Together,1967,74,0.55,0.584,0.3670000000000001,1.3800000000000007e-05,0.0818,-9.638,0.0328,0.588,120.175,176293,brill building pop bubblegum pop classic rock folk rock psychedelic rock
Otis Redding,(Sittin' On) the Dock of the Bay,1968,74,0.684,0.769,0.3670000000000001,1.62e-05,0.081,-11.225999999999999,0.0312,0.535,103.62100000000001,163756,classic soul funk memphis soul soul soul blues southern soul
Frank Sinatra Count Basie,Fly Me To The Moon (In Other Words),1962,74,0.45299999999999996,0.6679999999999999,0.26,0.0,0.0621,-14.255999999999998,0.0523,0.368,119.416,147000,adult standards easy listening lounge
The Foundations,Build Me Up Buttercup,1968,74,0.313,0.66,0.512,0.0,0.28300000000000003,-7.183,0.0294,0.852,133.607,177533,brill building pop bubblegum pop folk rock motown
The Supremes,You Can't Hurry Love,1966,74,0.299,0.63,0.711,0.0,0.0813,-9.34,0.0472,0.659,96.912,167933,adult standards brill building pop classic girl group disco folk rock funk motown quiet storm soul
The Monkees,I'm a Believer - 2006 Remaster,1967,73,0.7070000000000001,0.526,0.775,2.05e-05,0.217,-6.05,0.0352,0.9620000000000001,80.10600000000002,167373,beatlesque brill building pop bubblegum pop classic rock country rock folk rock mellow gold psychedelic rock rock rock-and-roll soft rock sunshine pop
The Band,The Weight - Remastered,1968,73,0.373,0.63,0.551,5.7499999999999995e-05,0.10300000000000001,-9.28,0.0549,0.518,143.868,274493,album rock blues rock classic canadian rock classic rock cosmic american country rock folk folk rock heartland rock jam band mellow gold psychedelic rock rock roots rock soft rock swamp rock traditional folk
Roy Orbison,"Oh, Pretty Woman",1962,73,0.715,0.619,0.603,0.0,0.0721,-9.481,0.0342,0.958,127.432,178933,adult standards brill building pop folk rock mellow gold rock-and-roll rockabilly
